MECHANISM,SPECIATE_ID,SPECIES,MOLES
CB6R3_AE8,619,PAR,1
CB6R3_AE8,619,UNR,5
CB6R3_AE8,620,XYL,1
CB6R3_AE8,621,PAR,9
CB6R3_AE8,622,PAR,8
CB6R3_AE8,623,IVOCP6,1
CB6R3_AE8,624,TERP,1
CB6R3_AE8,625,TERP,1
CB6R3_AE8,626,SVOCN1,1
CB6R3_AE8,627,SVOCN1,1
CB6R3_AE8,628,PAR,10
CB6R3_AE8,629,PAR,10.9
CB6R3_AE8,629,UNR,0.1006
CB6R3_AE8,630,IVOCP6,1
CB6R3_AE8,631,IVOCP6,1
CB6R3_AE8,632,IVOCP6,1
CB6R3_AE8,633,PAR,6.916
CB6R3_AE8,633,UNR,0.0842
CB6R3_AE8,634,PAR,7.928
CB6R3_AE8,634,UNR,0.0721
CB6R3_AE8,635,PAR,8.928
CB6R3_AE8,635,UNR,0.072
CB6R3_AE8,636,UNR,2
CB6R3_AE8,637,IVOCP6,1
CB6R3_AE8,638,IOLE,0.0016
CB6R3_AE8,638,OLE,0.11
CB6R3_AE8,638,PAR,5.3
CB6R3_AE8,638,TOL,0.098
CB6R3_AE8,638,UNR,1.52
CB6R3_AE8,638,XYL,0.074
CB6R3_AE8,639,UNR,2
CB6R3_AE8,640,IOLE,0.0016
CB6R3_AE8,640,OLE,0.11
CB6R3_AE8,640,PAR,5.3
CB6R3_AE8,640,TOL,0.098
CB6R3_AE8,640,UNR,1.52
CB6R3_AE8,640,XYL,0.074
CB6R3_AE8,641,IOLE,0.0016
CB6R3_AE8,641,OLE,0.11
CB6R3_AE8,641,PAR,5.3
CB6R3_AE8,641,TOL,0.098
CB6R3_AE8,641,UNR,1.52
CB6R3_AE8,641,XYL,0.074
CB6R3_AE8,642,UNR,2
CB6R3_AE8,643,KET,1
CB6R3_AE8,643,PAR,6
CB6R3_AE8,643,UNR,1
CB6R3_AE8,644,IVOCP3,1
CB6R3_AE8,645,IVOCP3,1
CB6R3_AE8,646,IVOCP6,1
CB6R3_AE8,647,PAR,1
CB6R3_AE8,647,UNR,5
CB6R3_AE8,648,XYL,1
CB6R3_AE8,650,SVOCN1,1
CB6R3_AE8,651,SVOCN1,1
CB6R3_AE8,652,UNR,7
CB6R3_AE8,653,PAR,10
CB6R3_AE8,654,IVOCP3,1
CB6R3_AE8,655,IVOCP5,1
CB6R3_AE8,656,IVOCP6,1
CB6R3_AE8,657,PAR,11
CB6R3_AE8,658,PAR,10
CB6R3_AE8,659,IOLE,0.0016
CB6R3_AE8,659,OLE,0.11
CB6R3_AE8,659,PAR,5.3
CB6R3_AE8,659,TOL,0.098
CB6R3_AE8,659,UNR,1.52
CB6R3_AE8,659,XYL,0.074
CB6R3_AE8,660,UNR,2
CB6R3_AE8,661,UNR,2
CB6R3_AE8,662,UNR,5.46
CB6R3_AE8,663,IVOCP6,1
CB6R3_AE8,664,IVOCP5,1
CB6R3_AE8,667,IVOCP4,1
CB6R3_AE8,668,SVOCP1,1
CB6R3_AE8,671,PRPA,1
CB6R3_AE8,672,OLE,1
CB6R3_AE8,672,PAR,7
CB6R3_AE8,673,ALDX,1
CB6R3_AE8,673,PAR,1
CB6R3_AE8,674,PAR,4
CB6R3_AE8,674,UNR,1
CB6R3_AE8,675,IOLE,1
CB6R3_AE8,675,PAR,6
CB6R3_AE8,676,PAR,9
CB6R3_AE8,677,PAR,8
CB6R3_AE8,678,OLE,1
CB6R3_AE8,678,PAR,1
CB6R3_AE8,679,IVOCP5,1
CB6R3_AE8,680,IVOCP6,1
CB6R3_AE8,681,IVOCP6,1
CB6R3_AE8,682,PAR,4
CB6R3_AE8,683,PAR,5
CB6R3_AE8,684,PAR,5
CB6R3_AE8,684,UNR,1
CB6R3_AE8,685,PAR,6
CB6R3_AE8,686,PAR,7
CB6R3_AE8,687,PAR,2
CB6R3_AE8,687,UNR,1
CB6R3_AE8,688,SVOCN1,1
CB6R3_AE8,690,IVOCP6,1
CB6R3_AE8,691,IOLE,0.0016
CB6R3_AE8,691,OLE,0.11
CB6R3_AE8,691,PAR,5.3
CB6R3_AE8,691,TOL,0.098
CB6R3_AE8,691,UNR,1.52
CB6R3_AE8,691,XYL,0.074
CB6R3_AE8,692,PAR,4
CB6R3_AE8,698,OLE,0.5
CB6R3_AE8,698,TOL,1
CB6R3_AE8,701,PAR,5
CB6R3_AE8,701,UNR,1
CB6R3_AE8,702,PAR,5
CB6R3_AE8,702,UNR,1
CB6R3_AE8,703,PAR,2
CB6R3_AE8,703,TOL,1
CB6R3_AE8,703,UNR,1
CB6R3_AE8,704,PAR,10
CB6R3_AE8,705,TERP,1
CB6R3_AE8,706,PAR,3
CB6R3_AE8,706,UNR,1
CB6R3_AE8,707,PAR,4
CB6R3_AE8,708,IVOCP6,1
CB6R3_AE8,709,PAR,7
CB6R3_AE8,709,UNR,2
CB6R3_AE8,710,KET,1
CB6R3_AE8,710,PAR,6
CB6R3_AE8,710,UNR,2
CB6R3_AE8,711,IVOCP5,1
CB6R3_AE8,713,IVOCP3,1
CB6R3_AE8,716,IVOCP6,1
CB6R3_AE8,717,TOL,1
CB6R3_AE8,718,IVOCP5,1
CB6R3_AE8,719,IOLE,0.0016
CB6R3_AE8,719,OLE,0.11
CB6R3_AE8,719,PAR,5.3
CB6R3_AE8,719,TOL,0.098
CB6R3_AE8,719,UNR,1.52
CB6R3_AE8,719,XYL,0.074
CB6R3_AE8,720,PAR,9
CB6R3_AE8,721,PAR,9
CB6R3_AE8,722,PAR,9
CB6R3_AE8,723,UNR,2
CB6R3_AE8,724,PAR,8
CB6R3_AE8,725,PAR,7
CB6R3_AE8,726,PAR,8
CB6R3_AE8,727,PAR,7
CB6R3_AE8,728,IOLE,1
CB6R3_AE8,728,PAR,1
CB6R3_AE8,729,PAR,8
CB6R3_AE8,730,PAR,8
CB6R3_AE8,732,PAR,9
CB6R3_AE8,733,PAR,9
CB6R3_AE8,734,PAR,8
CB6R3_AE8,736,PAR,8
CB6R3_AE8,737,IOLE,1
CB6R3_AE8,738,PAR,8
CB6R3_AE8,739,IOLE,1
CB6R3_AE8,739,PAR,3
CB6R3_AE8,740,IOLE,1
CB6R3_AE8,740,PAR,2
CB6R3_AE8,741,IOLE,1
CB6R3_AE8,741,PAR,4
CB6R3_AE8,742,IOLE,1
CB6R3_AE8,742,PAR,1
CB6R3_AE8,743,IOLE,1
CB6R3_AE8,743,PAR,3
CB6R3_AE8,744,IOLE,1
CB6R3_AE8,744,PAR,2
CB6R3_AE8,745,IOLE,1
CB6R3_AE8,745,PAR,5
CB6R3_AE8,746,IOLE,1
CB6R3_AE8,746,PAR,4
CB6R3_AE8,747,UNR,2
CB6R3_AE8,748,UNR,1
CB6R3_AE8,749,UNR,2
CB6R3_AE8,750,SVOCP1,1
CB6R3_AE8,751,PAR,6
CB6R3_AE8,752,IVOCP5,1
CB6R3_AE8,753,SVOCP2,1
CB6R3_AE8,754,SVOCP2,1
CB6R3_AE8,755,PAR,1
CB6R3_AE8,755,XYL,1
CB6R3_AE8,756,PAR,8.5
CB6R3_AE8,756,UNR,0.5
CB6R3_AE8,757,IVOCP6,1
CB6R3_AE8,758,KET,1
CB6R3_AE8,758,PAR,7
CB6R3_AE8,759,OLE,1
CB6R3_AE8,759,PAR,6
CB6R3_AE8,759,UNR,1
CB6R3_AE8,760,PAR,11
CB6R3_AE8,761,TERP,1
CB6R3_AE8,763,IOLE,0.0016
CB6R3_AE8,763,OLE,0.11
CB6R3_AE8,763,PAR,5.3
CB6R3_AE8,763,TOL,0.098
CB6R3_AE8,763,UNR,1.52
CB6R3_AE8,763,XYL,0.074
CB6R3_AE8,766,IOLE,0.0016
CB6R3_AE8,766,OLE,0.11
CB6R3_AE8,766,PAR,5.3
CB6R3_AE8,766,TOL,0.098
CB6R3_AE8,766,UNR,1.52
CB6R3_AE8,766,XYL,0.074
CB6R3_AE8,768,OLE,1
CB6R3_AE8,768,PAR,1
CB6R3_AE8,768,UNR,1
CB6R3_AE8,769,PAR,2
CB6R3_AE8,770,OLE,1
CB6R3_AE8,770,PAR,2
CB6R3_AE8,771,OLE,1
CB6R3_AE8,771,PAR,3
CB6R3_AE8,772,IOLE,0.0016
CB6R3_AE8,772,OLE,0.11
CB6R3_AE8,772,PAR,5.3
CB6R3_AE8,772,TOL,0.098
CB6R3_AE8,772,UNR,1.52
CB6R3_AE8,772,XYL,0.074
CB6R3_AE8,773,UNR,8
CB6R3_AE8,774,IVOCP5,1
CB6R3_AE8,775,IVOCP5,1
CB6R3_AE8,776,IVOCP6,1
CB6R3_AE8,789,SVOCN1,1
CB6R3_AE8,790,SVOCN1,1
CB6R3_AE8,791,SVOCN1,1
CB6R3_AE8,792,SVOCN1,1
CB6R3_AE8,839,ALDX,1
CB6R3_AE8,840,ALDX,1
CB6R3_AE8,840,PAR,4
CB6R3_AE8,845,ALDX,1
CB6R3_AE8,845,PAR,3
CB6R3_AE8,846,IVOCP4,1
CB6R3_AE8,847,IVOCP4,1
CB6R3_AE8,848,SVOCP1,1
CB6R3_AE8,849,SVOCP0,1
CB6R3_AE8,850,SVOCP2,1
CB6R3_AE8,851,SVOCP2,1
CB6R3_AE8,852,SVOCP1,1
CB6R3_AE8,853,SVOCP0,1
CB6R3_AE8,854,SVOCP1,1
CB6R3_AE8,855,SVOCN1,1
CB6R3_AE8,856,SVOCN1,1
CB6R3_AE8,857,SVOCN1,1
CB6R3_AE8,858,SVOCN1,1
CB6R3_AE8,859,IVOCP4,1
CB6R3_AE8,860,IVOCP5,1
CB6R3_AE8,861,SVOCN1,1
CB6R3_AE8,862,SVOCP0,1
CB6R3_AE8,864,SVOCN1,1
CB6R3_AE8,865,SVOCP1,1
CB6R3_AE8,866,SVOCP1,1
CB6R3_AE8,867,SVOCN1,1
CB6R3_AE8,868,SVOCN1,1
CB6R3_AE8,869,SVOCN1,1
CB6R3_AE8,870,SVOCP2,1
CB6R3_AE8,871,IVOCP4,1
CB6R3_AE8,872,SVOCN1,1
CB6R3_AE8,873,IVOCP4,1
CB6R3_AE8,875,IVOCP5,1
CB6R3_AE8,876,SVOCP2,1
CB6R3_AE8,877,IVOCP5,1
CB6R3_AE8,878,IVOCP4,1
CB6R3_AE8,879,IVOCP4,1
CB6R3_AE8,880,IVOCP5,1
CB6R3_AE8,881,IVOCP3,1
CB6R3_AE8,882,SVOCP2,1
CB6R3_AE8,883,IVOCP3,1
CB6R3_AE8,884,SVOCN1,1
CB6R3_AE8,885,IVOCP4,1
CB6R3_AE8,886,SVOCP2,1
CB6R3_AE8,887,SVOCP1,1
CB6R3_AE8,888,IVOCP5,1
CB6R3_AE8,889,IVOCP3,1
CB6R3_AE8,890,IVOCP5,1
CB6R3_AE8,891,IVOCP5,1
CB6R3_AE8,892,SVOCP1,1
CB6R3_AE8,893,SVOCP1,1
CB6R3_AE8,894,SVOCN1,1
CB6R3_AE8,895,IVOCP3,1
CB6R3_AE8,896,SVOCP2,1
CB6R3_AE8,897,SVOCP1,1
CB6R3_AE8,898,IVOCP3,1
CB6R3_AE8,899,IVOCP3,1
CB6R3_AE8,901,SVOCN1,1
CB6R3_AE8,902,IVOCP3,1
CB6R3_AE8,903,SVOCP2,1
CB6R3_AE8,904,SVOCP1,1
CB6R3_AE8,905,SVOCP2,1
CB6R3_AE8,906,IVOCP4,1
CB6R3_AE8,907,IVOCP4,1
CB6R3_AE8,908,IVOCP4,1
CB6R3_AE8,909,SVOCP2,1
CB6R3_AE8,910,SVOCP1,1
CB6R3_AE8,911,SVOCN1,1
CB6R3_AE8,912,SVOCP1,1
CB6R3_AE8,913,SVOCN1,1
CB6R3_AE8,914,SVOCP1,1
CB6R3_AE8,915,SVOCN1,1
CB6R3_AE8,916,IVOCP4,1
CB6R3_AE8,917,SVOCP0,1
CB6R3_AE8,918,SVOCN1,1
CB6R3_AE8,919,IVOCP4,1
CB6R3_AE8,920,IVOCP3,1
CB6R3_AE8,921,IVOCP3,1
CB6R3_AE8,922,SVOCP0,1
CB6R3_AE8,923,SVOCP1,1
CB6R3_AE8,924,IVOCP3,1
CB6R3_AE8,925,SVOCP1,1
CB6R3_AE8,926,SVOCN1,1
CB6R3_AE8,927,SVOCN1,1
CB6R3_AE8,928,SVOCN1,1
CB6R3_AE8,929,SVOCN1,1
CB6R3_AE8,930,SVOCP1,1
CB6R3_AE8,931,SVOCP1,1
CB6R3_AE8,932,IVOCP4,1
CB6R3_AE8,933,SVOCP1,1
CB6R3_AE8,934,IVOCP3,1
CB6R3_AE8,935,IVOCP5,1
CB6R3_AE8,936,SVOCP2,1
CB6R3_AE8,937,IVOCP4,1
CB6R3_AE8,938,SVOCP2,1
CB6R3_AE8,939,SVOCP1,1
CB6R3_AE8,940,IVOCP4,1
CB6R3_AE8,941,IVOCP5,1
CB6R3_AE8,942,SVOCP1,1
CB6R3_AE8,943,SVOCP1,1
CB6R3_AE8,944,IVOCP3,1
CB6R3_AE8,945,IVOCP3,1
CB6R3_AE8,946,IVOCP3,1
CB6R3_AE8,947,IVOCP6,1
CB6R3_AE8,948,SVOCP0,1
CB6R3_AE8,949,SVOCP2,1
CB6R3_AE8,950,IVOCP6,1
CB6R3_AE8,951,SVOCP2,1
CB6R3_AE8,952,IVOCP5,1
CB6R3_AE8,953,SVOCN1,1
CB6R3_AE8,954,IVOCP4,1
CB6R3_AE8,955,SVOCP0,1
CB6R3_AE8,956,IVOCP6,1
CB6R3_AE8,957,IVOCP4,1
CB6R3_AE8,958,IVOCP4,1
CB6R3_AE8,959,IVOCP4,1
CB6R3_AE8,960,IVOCP3,1
CB6R3_AE8,961,IVOCP3,1
CB6R3_AE8,962,IVOCP3,1
CB6R3_AE8,963,SVOCP1,1
CB6R3_AE8,964,IVOCP4,1
CB6R3_AE8,965,SVOCN1,1
CB6R3_AE8,966,SVOCP2,1
CB6R3_AE8,967,IVOCP3,1
CB6R3_AE8,968,IVOCP3,1
CB6R3_AE8,969,IVOCP4,1
CB6R3_AE8,970,IVOCP4,1
CB6R3_AE8,971,SVOCP0,1
CB6R3_AE8,972,SVOCP0,1
CB6R3_AE8,973,SVOCP2,1
CB6R3_AE8,976,IVOCP6,1
CB6R3_AE8,977,TERP,1
CB6R3_AE8,979,IVOCP4,1
CB6R3_AE8,981,PAR,3
CB6R3_AE8,981,TOL,1
CB6R3_AE8,986,SVOCN1,1
CB6R3_AE8,988,SVOCP0,1
CB6R3_AE8,989,SVOCP2,1
CB6R3_AE8,990,SVOCP1,1
CB6R3_AE8,992,IVOCP6,1
CB6R3_AE8,993,SVOCP2,1
CB6R3_AE8,994,SVOCP2,1
CB6R3_AE8,996,OLE,1
CB6R3_AE8,996,PAR,8
CB6R3_AE8,997,IVOCP6,1
CB6R3_AE8,998,IVOCP6,1
CB6R3_AE8,999,SVOCP1,1
CB6R3_AE8,1000,SVOCP1,1
CB6R3_AE8,1001,IVOCP6,1
CB6R3_AE8,1002,IVOCP6,1
CB6R3_AE8,1003,IVOCP6,1
CB6R3_AE8,1004,SVOCP1,1
CB6R3_AE8,1005,SVOCP0,1
CB6R3_AE8,1006,SVOCP0,1
CB6R3_AE8,1007,IVOCP6,1
CB6R3_AE8,1008,SVOCP0,1
CB6R3_AE8,1010,SVOCP2,1
CB6R3_AE8,1011,SVOCP2,1
CB6R3_AE8,1012,IVOCP6,1
CB6R3_AE8,1013,TOL,1
CB6R3_AE8,1013,UNR,1
CB6R3_AE8,1014,OLE,2
CB6R3_AE8,1014,PAR,5
CB6R3_AE8,1015,IVOCP6,1
CB6R3_AE8,1016,IVOCP5,1
CB6R3_AE8,1017,SVOCP2,1
CB6R3_AE8,1018,ALDX,1
CB6R3_AE8,1018,PAR,5
CB6R3_AE8,1019,SVOCP2,1
CB6R3_AE8,1020,PAR,7
CB6R3_AE8,1020,UNR,1
CB6R3_AE8,1021,IVOCP5,1
CB6R3_AE8,1022,SVOCP2,1
CB6R3_AE8,1023,PAR,4
CB6R3_AE8,1023,TOL,1
CB6R3_AE8,1024,SVOCP2,1
CB6R3_AE8,1025,SVOCP1,1
CB6R3_AE8,1026,SVOCP1,1
CB6R3_AE8,1027,SVOCN1,1
CB6R3_AE8,1028,PAR,3
CB6R3_AE8,1028,XYL,1
CB6R3_AE8,1030,TERP,1
CB6R3_AE8,1036,OLE,1
CB6R3_AE8,1036,TOL,1
CB6R3_AE8,1042,IVOCP4,1
CB6R3_AE8,1043,IVOCP5,1
CB6R3_AE8,1044,IVOCP4,1
CB6R3_AE8,1045,IVOCP5,1
CB6R3_AE8,1047,IVOCP4,1
CB6R3_AE8,1048,IVOCP4,1
CB6R3_AE8,1049,IVOCP5,1
CB6R3_AE8,1051,IVOCP6,1
CB6R3_AE8,1056,IVOCP4,1
CB6R3_AE8,1057,ALDX,1
CB6R3_AE8,1057,PAR,7
CB6R3_AE8,1065,ALDX,1
CB6R3_AE8,1065,PAR,6
CB6R3_AE8,1066,SVOCN1,1
CB6R3_AE8,1079,IVOCP6,1
CB6R3_AE8,1081,PAR,4
CB6R3_AE8,1081,XYL,1
CB6R3_AE8,1082,OLE,1
CB6R3_AE8,1082,PAR,9
CB6R3_AE8,1083,APIN,1
CB6R3_AE8,1093,OLE,1
CB6R3_AE8,1093,PAR,2
CB6R3_AE8,1098,PAR,3
CB6R3_AE8,1098,XYL,1
CB6R3_AE8,1106,IVOCP5,1
CB6R3_AE8,1109,PAR,10
CB6R3_AE8,1118,IOLE,1
CB6R3_AE8,1118,PAR,2
CB6R3_AE8,1120,IVOCP5,1
CB6R3_AE8,1123,ALDX,1
CB6R3_AE8,1123,OLE,0.5
CB6R3_AE8,1123,PAR,4
CB6R3_AE8,1125,PAR,2
CB6R3_AE8,1125,XYL,1
CB6R3_AE8,1127,IVOCP5,1
CB6R3_AE8,1133,IVOCP6,1
CB6R3_AE8,1134,IVOCP6,1
CB6R3_AE8,1135,IVOCP6,1
CB6R3_AE8,1136,IVOCP6,1
CB6R3_AE8,1153,IOLE,0.5
CB6R3_AE8,1153,OLE,0.5
CB6R3_AE8,1153,PAR,3
CB6R3_AE8,1161,PAR,2
CB6R3_AE8,1161,XYL,1
CB6R3_AE8,1165,UNR,1
CB6R3_AE8,1167,IVOCP4,1
CB6R3_AE8,1168,SVOCP2,1
CB6R3_AE8,1169,SVOCP2,1
CB6R3_AE8,1170,SVOCP0,1
CB6R3_AE8,1171,SVOCP0,1
CB6R3_AE8,1172,SVOCP0,1
CB6R3_AE8,1173,SVOCP1,1
CB6R3_AE8,1174,SVOCN1,1
CB6R3_AE8,1183,SVOCN1,1
CB6R3_AE8,1194,IVOCP5,1
CB6R3_AE8,1253,SVOCP2,1
CB6R3_AE8,1254,IVOCP5,1
CB6R3_AE8,1255,IVOCP3,1
CB6R3_AE8,1256,SVOCP2,1
CB6R3_AE8,1257,SVOCP1,1
CB6R3_AE8,1265,IVOCP4,1
CB6R3_AE8,1266,SVOCP2,1
CB6R3_AE8,1267,IVOCP5,1
CB6R3_AE8,1268,IVOCP3,1
CB6R3_AE8,1269,SVOCP2,1
CB6R3_AE8,1270,SVOCP1,1
CB6R3_AE8,1275,SVOCP0,1
CB6R3_AE8,1280,SVOCP1,1
CB6R3_AE8,1281,SVOCP1,1
CB6R3_AE8,1288,SVOCP2,1
CB6R3_AE8,1289,IVOCP5,1
CB6R3_AE8,1290,IVOCP4,1
CB6R3_AE8,1293,SVOCP1,1
CB6R3_AE8,1296,SVOCP1,1
CB6R3_AE8,1298,IVOCP4,1
CB6R3_AE8,1301,SVOCP2,1
CB6R3_AE8,1302,SVOCP1,1
CB6R3_AE8,1312,SVOCP1,1
CB6R3_AE8,1313,IVOCP4,1
CB6R3_AE8,1314,SVOCP2,1
CB6R3_AE8,1315,SVOCP1,1
CB6R3_AE8,1316,IVOCP4,1
CB6R3_AE8,1317,IVOCP4,1
CB6R3_AE8,1320,IVOCP4,1
CB6R3_AE8,1321,SVOCP1,1
CB6R3_AE8,1325,IVOCP4,1
CB6R3_AE8,1326,SVOCP1,1
CB6R3_AE8,1328,IVOCP4,1
CB6R3_AE8,1330,IVOCP4,1
CB6R3_AE8,1352,IVOCP5,1
CB6R3_AE8,1357,SVOCN1,1
CB6R3_AE8,1387,SVOCP2,1
CB6R3_AE8,1390,SVOCP1,1
CB6R3_AE8,1391,SVOCP1,1
CB6R3_AE8,1392,SVOCP1,1
CB6R3_AE8,1393,SVOCP1,1
CB6R3_AE8,1396,SVOCP1,1
CB6R3_AE8,1397,SVOCP1,1
CB6R3_AE8,1398,SVOCP1,1
CB6R3_AE8,1402,SVOCP0,1
CB6R3_AE8,1407,SVOCP2,1
CB6R3_AE8,1408,SVOCP2,1
CB6R3_AE8,1409,SVOCP2,1
CB6R3_AE8,1410,SVOCP1,1
CB6R3_AE8,1411,SVOCP2,1
CB6R3_AE8,1413,SVOCP2,1
CB6R3_AE8,1415,SVOCP2,1
CB6R3_AE8,1416,SVOCP2,1
CB6R3_AE8,1418,SVOCP2,1
CB6R3_AE8,1423,SVOCN1,1
CB6R3_AE8,1437,IVOCP4,1
CB6R3_AE8,1438,IVOCP5,1
CB6R3_AE8,1460,IVOCP4,1
CB6R3_AE8,1461,IVOCP4,1
CB6R3_AE8,1462,IVOCP6,1
CB6R3_AE8,1463,KET,2
CB6R3_AE8,1463,PAR,2
CB6R3_AE8,1464,ALDX,1
CB6R3_AE8,1464,PAR,1
CB6R3_AE8,1465,IVOCP6,1
CB6R3_AE8,1466,IVOCP6,1
CB6R3_AE8,1467,IVOCP6,1
CB6R3_AE8,1468,IOLE,0.0016
CB6R3_AE8,1468,OLE,0.11
CB6R3_AE8,1468,PAR,5.3
CB6R3_AE8,1468,TOL,0.098
CB6R3_AE8,1468,UNR,1.52
CB6R3_AE8,1468,XYL,0.074
CB6R3_AE8,1469,PAR,8
CB6R3_AE8,1469,UNR,1
CB6R3_AE8,1470,PAR,9
CB6R3_AE8,1471,PAR,9
CB6R3_AE8,1472,PAR,9
CB6R3_AE8,1473,PAR,10
CB6R3_AE8,1474,PAR,10
CB6R3_AE8,1475,PAR,10
CB6R3_AE8,1476,PAR,10
CB6R3_AE8,1477,PAR,9
CB6R3_AE8,1478,PAR,9
CB6R3_AE8,1479,IVOCP6,1
CB6R3_AE8,1480,PAR,9
CB6R3_AE8,1481,PAR,8
CB6R3_AE8,1481,UNR,1
CB6R3_AE8,1482,PAR,9
CB6R3_AE8,1484,PAR,10
CB6R3_AE8,1485,PAR,9
CB6R3_AE8,1485,UNR,1
CB6R3_AE8,1486,PAR,10
CB6R3_AE8,1487,PAR,11
CB6R3_AE8,1488,PAR,10
CB6R3_AE8,1489,PAR,9
CB6R3_AE8,1490,PAR,9
CB6R3_AE8,1491,PAR,10
CB6R3_AE8,1492,PAR,11
CB6R3_AE8,1493,PAR,12
CB6R3_AE8,1494,PAR,12
CB6R3_AE8,1495,PAR,11
CB6R3_AE8,1496,IVOCP6,1
CB6R3_AE8,1497,PAR,12
CB6R3_AE8,1498,PAR,10
CB6R3_AE8,1499,PAR,10
CB6R3_AE8,1500,PAR,10
CB6R3_AE8,1501,PAR,10
CB6R3_AE8,1502,PAR,8.928
CB6R3_AE8,1502,UNR,0.072
CB6R3_AE8,1503,PAR,10
CB6R3_AE8,1504,PAR,10
CB6R3_AE8,1505,PAR,11
CB6R3_AE8,1506,PAR,10.9
CB6R3_AE8,1506,UNR,0.1006
CB6R3_AE8,1507,IVOCP6,1
CB6R3_AE8,1508,PAR,10.8
CB6R3_AE8,1508,UNR,0.2
CB6R3_AE8,1509,PAR,12
CB6R3_AE8,1510,PAR,12
CB6R3_AE8,1511,PAR,12
CB6R3_AE8,1512,PAR,11
CB6R3_AE8,1513,IVOCP6,1
CB6R3_AE8,1514,IVOCP6,1
CB6R3_AE8,1515,IVOCP6,1
CB6R3_AE8,1516,IVOCP6,1
CB6R3_AE8,1517,PAR,12
CB6R3_AE8,1518,PAR,12
CB6R3_AE8,1519,OLE,1
CB6R3_AE8,1519,PAR,10
CB6R3_AE8,1520,PAR,12
CB6R3_AE8,1521,PAR,12
CB6R3_AE8,1522,PAR,12
CB6R3_AE8,1523,PAR,11
CB6R3_AE8,1524,IVOCP6,1
CB6R3_AE8,1525,PAR,10
CB6R3_AE8,1526,IVOCP6,1
CB6R3_AE8,1527,PAR,10
CB6R3_AE8,1528,IVOCP6,1
CB6R3_AE8,1529,PAR,10
CB6R3_AE8,1530,PAR,14
CB6R3_AE8,1531,IVOCP5,1
CB6R3_AE8,1532,IVOCP6,1
CB6R3_AE8,1533,PAR,12
CB6R3_AE8,1535,PAR,9
CB6R3_AE8,1536,PAR,8
CB6R3_AE8,1537,PAR,8
CB6R3_AE8,1538,PAR,8
CB6R3_AE8,1539,PAR,8
CB6R3_AE8,1540,PAR,8
CB6R3_AE8,1541,PAR,9
CB6R3_AE8,1542,PAR,6.833
CB6R3_AE8,1542,UNR,0.1667
CB6R3_AE8,1543,PAR,7
CB6R3_AE8,1544,PAR,7.857
CB6R3_AE8,1544,UNR,0.1429
CB6R3_AE8,1545,PAR,7.928
CB6R3_AE8,1545,UNR,0.0721
CB6R3_AE8,1546,PAR,10
CB6R3_AE8,1547,IVOCP6,1
CB6R3_AE8,1548,IVOCP6,1
CB6R3_AE8,1549,PAR,10
CB6R3_AE8,1550,PAR,12
CB6R3_AE8,1551,PAR,10
CB6R3_AE8,1552,PAR,12
CB6R3_AE8,1553,PAR,8.857
CB6R3_AE8,1553,UNR,0.1429
CB6R3_AE8,1554,IVOCP6,1
CB6R3_AE8,1555,IVOCP6,1
CB6R3_AE8,1556,IVOCP6,1
CB6R3_AE8,1557,IVOCP6,1
CB6R3_AE8,1558,IVOCP6,1
CB6R3_AE8,1560,PAR,2.045
CB6R3_AE8,1560,TOL,0.061
CB6R3_AE8,1560,UNR,0.0156
CB6R3_AE8,1560,XYL,0.939
CB6R3_AE8,1561,IVOCP6,1
CB6R3_AE8,1562,IVOCP6,1
CB6R3_AE8,1563,IVOCP6,1
CB6R3_AE8,1564,IVOCP6,1
CB6R3_AE8,1565,IVOCP6,1
CB6R3_AE8,1566,IVOCP6,1
CB6R3_AE8,1567,IVOCP6,1
CB6R3_AE8,1569,IVOCP6,1
CB6R3_AE8,1572,IVOCP6,1
CB6R3_AE8,1573,IVOCP6,1
CB6R3_AE8,1574,IVOCP6,1
CB6R3_AE8,1575,OLE,1
CB6R3_AE8,1575,PAR,1
CB6R3_AE8,1575,TOL,1
CB6R3_AE8,1576,IVOCP6,1
CB6R3_AE8,1577,OLE,1
CB6R3_AE8,1577,PAR,1
CB6R3_AE8,1577,TOL,1
CB6R3_AE8,1578,PAR,8
CB6R3_AE8,1579,PAR,10
CB6R3_AE8,1580,PAR,10
CB6R3_AE8,1581,IVOCP6,1
CB6R3_AE8,1582,IVOCP6,1
CB6R3_AE8,1583,PAR,12
CB6R3_AE8,1584,OLE,1
CB6R3_AE8,1584,PAR,10
CB6R3_AE8,1585,OLE,1
CB6R3_AE8,1585,PAR,10
CB6R3_AE8,1586,PAR,8
CB6R3_AE8,1587,OLE,1
CB6R3_AE8,1587,PAR,7
CB6R3_AE8,1588,PAR,7
CB6R3_AE8,1588,UNR,2
CB6R3_AE8,1589,PAR,8
CB6R3_AE8,1589,UNR,1
CB6R3_AE8,1590,PAR,8
CB6R3_AE8,1590,UNR,1
CB6R3_AE8,1591,OLE,1
CB6R3_AE8,1591,PAR,8
CB6R3_AE8,1592,PAR,8
CB6R3_AE8,1593,PAR,9
CB6R3_AE8,1594,PAR,9
CB6R3_AE8,1595,IVOCP3,1
CB6R3_AE8,1596,IVOCP3,1
CB6R3_AE8,1597,IVOCP3,1
CB6R3_AE8,1598,SVOCP2,1
CB6R3_AE8,1599,SVOCP2,1
CB6R3_AE8,1600,SVOCP2,1
